CNTSCHID,CNTSTUID,ST001D01T,ST003D02T,ST003D03T,ST004D01T,ST250D06JA,ST250D07JA,PV1MATH,PV1READ,PV1SCIE
76400203,76408747,10,2,2007,2,7640001,7640001,271.42,217.44,259.304
76400203,76408962,10,7,2006,2,7640002,7640002,406.601,348.904,447.392
76400204,76400200,9,4,2007,2,7640001,7640002,365.53,320.395,404.281
76400204,76400705,9,10,2006,1,7640002,7640002,385.318,323.786,404.552
76400204,76401207,9,9,2006,2,7640002,7640002,301.957,342.013,343.794
76400204,76401330,9,4,2007,2,7640002,7640002,389.768,353.495,411.783
76400204,76401575,9,9,2006,2,7640001,7640001,311.206,227.148,317.297
76400204,76401700,9,3,2007,1,7640002,7640002,355.781,387.069,458.295
76400204,76402084,9,6,2006,2,7640001,7640002,395.049,401,445.833
76400204,76403255,9,2,2007,2,7640001,7640002,384.849,347.438,375.457
76400204,76403363,9,1,2007,2,7640001,7640002,387.161,474.715,399.506
76400204,76403503,9,2,2007,2,7640001,7640002,405.526,364.273,394.827
76400204,76403690,9,4,2007,1,7640001,7640002,456.593,453.845,535.608
76400204,76403927,9,5,2007,2,7640001,7640002,382.33,341.438,406.322
76400204,76404020,9,1,2007,1,7640002,7640002,362.583,360.075,434.716
76400204,76404263,7,3,2007,1,7640001,7640002,345.646,347.061,393.856
76400204,76404355,9,5,2007,2,9999999,9999999,313.199,259.677,415.085
76400204,76404382,9,2,2007,2,7640002,7640002,258.596,203.746,284.809
76400204,76404658,9,6,2006,2,7640001,7640002,306.726,366.23,301.915
76400204,76405441,9,3,2007,1,7640001,7640002,301.441,311.869,271.098
76400204,76405453,9,2,2007,1,7640002,7640002,314.405,321.023,312.605
76400204,76405824,8,4,2007,2,7640001,7640002,325.499,225.717,330.65
76400204,76406725,8,5,2007,2,7640001,7640001,305.152,386.604,418.485
76400204,76407072,9,12,2006,1,7640001,7640002,420.138,444.99,455.063
76400204,76407199,9,2,2007,2,7640001,7640002,382.909,393.174,465.75
76400204,76408683,9,3,2007,2,7640001,7640002,345.839,382.884,409.731
76400204,76408732,9,5,2007,2,7640002,7640002,332.569,309.002,398.224
76400204,76408777,9,2,2007,2,7640002,7640002,342.247,321.145,388.84
76400204,76408833,8,3,2007,2,7640001,7640002,335.004,317.663,369
76400205,76400110,10,12,2006,1,7640001,7640002,387.933,423.807,449.974
76400205,76400838,10,1,2007,2,7640002,7640002,408.881,482.378,496.101
76400205,76400971,10,3,2007,1,7640001,7640002,511.544,498.522,505.443
76400205,76401455,10,2,2007,2,7640001,7640002,481.075,531.425,485.272
76400205,76401526,10,9,2006,2,7640001,7640002,439.902,455.207,503.418
76400205,76401638,10,8,2006,1,7640001,7640001,413.992,444.521,453.482
76400205,76401668,10,8,2006,1,7640001,7640001,388.325,378.674,453.633
76400205,76402053,10,9,2006,1,7640001,7640001,381.557,426.135,389.334
76400205,76402310,10,11,2006,2,7640001,7640001,508.999,469.505,482.82
76400205,76402716,10,7,2006,2,7640001,7640002,372.121,342.905,386.704
76400205,76402852,10,6,2006,1,7640001,7640001,492.854,460.415,493.926
76400205,76402855,10,2,2007,1,7640001,7640001,438.21,475.336,505.265
76400205,76403040,10,6,2006,2,7640001,7640002,350.943,450.062,362.433
76400205,76403127,10,10,2006,2,7640001,7640002,381.235,414.487,354.501
76400205,76403583,9,2,2007,2,7640001,7640002,409.047,451.471,436.095
76400205,76403654,10,2,2007,2,7640001,7640002,427.955,492.891,442.813
76400205,76403718,11,6,2006,1,7640001,7640002,404.431,452.022,349.954
76400205,76403721,10,5,2007,1,7640001,7640002,458.687,416.479,501.28
76400205,76404703,9,5,2007,2,7640002,7640002,512.638,507.144,491.437
76400205,76404789,10,1,2007,1,7640001,7640002,557.278,465.114,580.785
76400205,76404933,10,11,2006,1,7640001,7640002,378.275,432.012,429.117
76400205,76405115,9,5,2007,1,7640001,7640002,491.901,462.261,435.995
76400205,76405136,10,8,2006,1,7640001,7640002,475.437,401.966,446.509
76400205,76405270,10,2,2007,1,7640001,7640001,457.628,403.422,470.304
76400205,76405508,10,8,2006,1,7640001,7640002,383.257,336.086,367.844
76400205,76405578,10,11,2006,2,7640001,7640002,425.336,438.302,456.211
76400205,76405797,10,4,2007,2,7640002,7640002,456.37,493.601,486.337
76400205,76405908,10,12,2006,1,7640001,7640002,467.419,431.123,489.99
76400205,76405981,10,2,2007,1,7640001,7640002,454.524,489.116,546.311
76400205,76406134,9,5,2007,1,7640001,7640002,369.963,385.318,428.737
76400205,76406140,10,7,2006,1,7640001,7640001,450.829,549.207,542.98
76400205,76406150,10,7,2006,1,7640001,7640002,442.098,491.069,492.584
76400205,76406719,10,7,2006,1,7640001,7640002,481.87,473.173,475.546
76400205,76406832,10,8,2006,1,7640001,7640002,447.697,520.501,621.473
76400205,76406835,10,11,2006,1,7640001,7640001,286.336,350.692,363.58
76400205,76407001,9,5,2007,1,7640002,7640002,437.6,465.868,396.207
76400205,76407122,10,9,2006,1,7640001,7640001,396.627,383.998,466.705
76400205,76407362,9,5,2007,2,7640001,7640002,481.616,424.658,482.565
76400205,76407457,10,4,2007,1,7640002,7640002,303.1,419.967,364.546
76400205,76408994,10,11,2006,2,7640001,7640002,388.463,389.174,384.496
76400206,76400133,10,12,2006,2,7640001,7640002,359.477,355.183,426.77
76400206,76400459,10,7,2006,2,7640001,7640002,364.429,358.17,398.86
76400206,76400486,10,9,2006,2,7640001,7640002,342.195,366.582,369.657
76400206,76400628,10,6,2006,2,7640002,7640002,357.647,328.463,418.457
76400206,76400666,10,8,2006,1,7640001,7640001,346.402,388.768,389.54
76400206,76400736,10,2,2007,2,7640002,7640002,335.986,280.902,342.507
76400206,76401000,10,10,2006,2,7640001,7640002,342.161,229.422,301.224
76400206,76401056,10,10,2006,1,7640002,7640002,388.398,392.701,365.341
76400206,76401340,10,11,2006,2,7640002,7640002,318.772,283.552,304.136
76400206,76401586,10,7,2006,2,7640002,7640002,356.892,297.881,402.83
76400206,76401623,10,3,2007,2,7640001,7640001,346.149,301.379,380.571
76400206,76401644,10,10,2006,1,7640001,7640002,408.503,440.195,401.263
76400206,76401825,10,7,2006,2,7640002,7640002,300.214,329.737,306.597
76400206,76401878,10,8,2006,1,7640001,7640002,359.895,436.253,406.404
76400206,76401931,10,3,2007,2,7640001,7640002,442.421,385.146,379.313
76400206,76402525,10,11,2006,2,7640002,7640002,301.36,313.231,338.678
76400206,76402882,10,6,2006,1,7640001,7640002,326.485,394.943,382.159
76400206,76402933,10,2,2007,1,7640001,7640002,413.548,412.651,425.699
76400206,76403002,10,11,2006,1,7640002,7640002,401.803,414.211,408.97
76400206,76403463,10,12,2006,2,7640002,7640002,358.869,311.722,398.913
76400206,76403782,10,10,2006,2,7640001,7640002,306.87,257.551,297.957
76400206,76404428,10,10,2006,1,9999999,9999999,147.491,181.717,307.971
76400206,76404539,10,11,2006,1,7640002,7640002,283.085,364.771,368.076
76400206,76404625,10,9,2006,1,7640001,7640002,392.79,373.954,388.485
76400206,76404745,10,2,2007,2,7640002,7640002,441.722,445.773,483.05
76400206,76405740,10,11,2006,2,7640001,7640002,318.252,350.466,378.861
76400206,76405861,10,12,2006,2,7640002,7640002,317.875,308.355,373.036
76400206,76405984,10,8,2006,1,7640002,7640002,349.51,329.681,321.32
76400206,76406376,10,12,2006,1,7640001,7640002,359.337,382.212,467.412
76400206,76406923,10,9,2006,1,7640001,7640002,321.96,317.182,359.915
76400206,76406957,10,8,2006,2,7640001,7640001,372,370.79,352.833
76400206,76407118,10,6,2006,2,7640001,7640001,411.406,351.563,334.821
76400206,76407298,10,12,2006,2,7640002,7640002,430.57,472.926,441.204
76400206,76407330,10,6,2006,2,7640001,7640002,312.221,242.487,372.785
76400206,76407759,10,4,2007,1,7640002,7640002,472.5,421.526,431.015
76400206,76407760,10,9,2006,2,7640001,7640002,334.839,260.639,370.491
76400206,76408084,10,11,2006,2,7640001,7640002,396.702,394.034,411.447
76400206,76408443,10,9,2006,2,7640002,7640002,428.365,370.382,424.752
76400206,76408977,10,12,2006,1,7640001,7640001,322.992,310.956,393.242
76400207,76400026,8,2,2007,1,7640001,7640002,379.627,410.515,471.501
76400207,76400350,9,4,2007,1,7640001,7640002,490.338,471.971,538.206
76400207,76400919,9,1,2007,1,7640001,7640002,402.661,445.303,400.022
76400207,76404070,9,2,2007,1,7640001,7640002,534.505,480.527,516.89
76400207,76406223,9,3,2007,1,7640001,7640002,332.34,301.733,354.13
76400207,76407827,9,1,2007,2,7640002,7640002,422.268,429.417,451.151
76400207,76408264,9,3,2007,1,7640001,7640002,436.182,326.31,471.439
76400208,76400016,10,2,2007,1,7640001,7640002,495.61,493.273,534.12
76400208,76400154,10,6,2006,1,7640001,7640001,451.894,424.658,462.864
76400208,76400194,10,2,2007,2,7640001,7640002,586.222,505.796,540.663
76400208,76400336,10,11,2006,2,7640001,7640002,634.436,592.273,635.154
76400208,76400624,10,11,2006,1,7640001,7640002,625.083,631.273,638.389
76400208,76400800,10,3,2007,2,7640001,7640001,487.897,395.303,505.736
76400208,76400888,10,9,2006,2,7640002,7640002,653.614,478.283,596.586
76400208,76401114,10,9,2006,1,7640001,7640001,460.641,386.002,532.975
76400208,76401256,10,8,2006,2,7640002,7640001,590.334,547.97,623.193
76400208,76401261,10,11,2006,1,7640001,7640001,569.943,522.017,575.776
76400208,76401529,10,7,2006,1,7640001,7640001,560.633,545.954,516.817
76400208,76402113,10,11,2006,1,7640001,7640001,603.631,513.225,685.435
76400208,76402344,10,12,2006,1,7640001,7640002,397.506,391.266,466.378
76400208,76402544,10,11,2006,2,7640001,7640002,513.886,450.029,562.071
76400208,76402559,10,3,2007,1,7640001,7640001,463.185,475.63,521.111
76400208,76402783,10,4,2007,2,7640001,7640001,614.894,476.425,534.666
76400208,76403208,10,8,2006,2,7640001,7640002,561.962,496.682,459.246
76400208,76403506,10,6,2006,2,7640002,7640002,638.719,554.968,592.921
76400208,76403884,10,11,2006,2,7640001,7640001,640.709,592.269,637.955
76400208,76404601,10,3,2007,2,7640001,7640002,509.447,428.215,529.247
76400208,76404634,10,8,2006,1,7640001,7640001,490.118,488.555,498.643
76400208,76404636,10,1,2007,2,7640001,7640002,637.047,522.817,595.397
76400208,76404701,10,10,2006,2,7640001,7640002,544.915,576.518,521.538
76400208,76405201,10,3,2007,1,7640001,7640002,567.523,498.983,553.198
76400208,76405556,10,6,2006,2,7640001,7640001,493.788,511.207,525.929
76400208,76405686,10,12,2006,2,7640001,7640001,660.553,514.223,612.264
76400208,76406249,10,9,2006,1,7640001,7640001,663.729,616.905,623.459
76400208,76406885,10,9,2006,1,7640002,7640002,604.525,618.384,574.733
76400208,76407038,10,10,2006,1,7640001,7640001,577.549,476.294,529.41
76400208,76407165,10,7,2006,1,7640001,7640001,655.39,623.299,652.751
76400208,76407202,10,11,2006,1,7640001,7640002,455.949,535.746,506.382
76400208,76407492,10,10,2006,1,7640001,7640001,437.993,421.053,504.441
76400208,76407997,10,6,2006,2,7640002,7640002,441.841,481.773,470.061
76400208,76408057,10,12,2006,2,7640001,7640001,519.249,536.395,505.481
76400208,76408139,10,8,2006,2,7640001,7640002,591.044,536.352,598.248
76400208,76408474,10,3,2007,1,7640001,7640002,534.018,487.807,536.477
76400208,76408842,10,7,2006,1,7640001,7640001,421.771,475.006,480.911
76400208,76409084,10,11,2006,2,7640001,7640001,460.842,430.185,453.441
76400209,76400147,10,11,2006,2,7640002,7640002,420.223,453.008,421.365
76400209,76400731,10,3,2007,2,7640001,7640002,411.981,382.737,375.692
76400209,76400759,10,2,2007,2,7640001,7640002,374.857,313.642,272.414
76400209,76400912,10,11,2006,2,7640001,7640002,296.355,280.154,313.501
76400209,76401120,10,7,2006,2,7640001,7640002,302.033,357.274,300.259
76400209,76401167,10,4,2007,2,7640001,7640002,314.934,347.498,312.288
76400209,76401304,10,9,2006,1,7640001,7640002,431.899,515.132,481.983
76400209,76401401,10,2,2007,2,7640002,7640002,435.09,377.268,431.411
76400209,76401690,10,1,2007,2,7640002,7640002,437.95,366.989,392.467
76400209,76401892,10,12,2006,2,7640002,7640002,322.732,304.198,277.761
76400209,76401926,10,7,2006,2,7640001,7640002,380.298,360.975,360.171
76400209,76402125,10,12,2006,2,7640002,7640002,407.628,339.611,377.745
76400209,76402248,10,5,2007,2,7640001,7640002,272.577,325.138,263.28
76400209,76402392,10,2,2007,2,7640001,7640002,396.305,368.337,384.448
76400209,76402450,10,12,2006,2,7640001,7640001,330.468,314.979,381.814
76400209,76402628,10,8,2006,2,7640001,7640002,435.535,375.685,432.255
76400209,76402813,10,3,2007,2,7640002,7640002,311.962,341.256,305.424
76400209,76403097,10,3,2007,2,9999999,9999999,349.601,285.267,389.113
76400209,76403387,10,7,2006,2,7640002,7640002,365.398,358.512,351.061
76400209,76403529,10,3,2007,1,7640001,7640002,337.6,280.061,329.691
76400209,76403946,10,9,2006,2,7640001,7640001,449.31,378.355,477.957
76400209,76404563,10,3,2007,2,7640002,7640002,383.382,430.528,381.645
76400209,76404941,10,11,2006,2,7640001,7640002,326.201,311.505,324.836
76400209,76405098,10,12,2006,2,7640001,7640001,376.81,291.752,361.164
76400209,76405208,10,6,2006,2,7640002,7640001,436.706,429.972,439.515
76400209,76405647,10,2,2007,2,7640002,7640002,375.566,280.662,387.051
76400209,76405787,10,3,2007,1,7640002,7640001,375.903,295.414,377.551
76400209,76405845,10,1,2007,1,7640001,7640002,372.882,433.389,434.431
76400209,76405893,10,11,2006,1,7640001,7640002,379.763,322.137,314.295
76400209,76406596,10,10,2006,2,7640001,7640002,319.423,369.974,409.772
76400209,76406741,10,10,2006,2,7640001,7640002,468.751,373.966,423.815
76400209,76406814,10,4,2007,2,7640001,7640002,369.058,326.859,380.954
76400209,76406902,10,10,2006,1,7640002,7640002,358.693,287.767,305.687
76400209,76407026,10,3,2007,2,7640001,7640002,450.104,407.258,411.636
76400209,76407060,10,12,2006,2,7640002,7640002,336.921,287.335,347.647
76400209,76407356,10,10,2006,1,7640001,7640002,442.024,512.035,454.011
76400209,76407938,10,2,2007,2,7640001,7640002,309.88,302.365,297.209
76400209,76408225,10,7,2006,2,7640001,7640002,421.927,309.381,440.421
76400209,76408826,10,10,2006,1,7640001,7640002,358.026,391.526,369.533
76400210,76400242,10,10,2006,2,7640001,7640001,366.685,367.515,393.012
76400210,76400248,10,7,2006,1,7640001,7640002,382.821,400.557,422.282
76400210,76401281,10,8,2006,1,7640001,7640002,363.485,409.851,385.477
76400210,76401408,10,8,2006,2,7640002,7640002,331.215,291.222,360.905
76400210,76401530,10,10,2006,1,7640002,7640002,423.331,419.885,388.496
76400210,76401625,10,10,2006,1,7640002,7640002,380.329,357.243,403.711
76400210,76401810,10,12,2006,1,7640002,7640002,473.857,486.192,573.944
76400210,76401911,10,10,2006,1,7640001,7640001,414.812,411.66,435.319
76400210,76402562,10,10,2006,2,7640001,7640002,419.842,337.079,453.88
76400210,76403095,10,9,2006,1,7640001,7640002,349.152,324.421,357.701
76400210,76403223,10,10,2006,2,7640001,7640002,378.182,459.813,451.999
76400210,76403284,10,6,2006,1,7640002,7640002,370.584,333.154,349.75
76400210,76403770,10,10,2006,2,7640001,7640002,376.706,364.507,401.989
76400210,76404107,10,3,2007,1,7640002,7640002,454.577,500.442,478.489
76400210,76404116,10,7,2006,1,7640002,7640002,341.427,334.471,403.962
76400210,76404379,10,8,2006,1,7640001,7640002,452.686,428.39,453.818
76400210,76404982,10,9,2006,1,7640001,7640001,336.416,400.844,363.073
76400210,76404989,10,9,2006,1,7640001,7640002,358.073,371.707,379.007
76400210,76405126,10,8,2006,2,7640001,7640001,377.448,422.861,461.043
76400210,76405141,10,3,2007,2,7640002,7640002,333.69,264.439,403.144
76400210,76405278,10,8,2006,1,7640001,7640001,307.334,348.974,314.93
76400210,76405431,10,7,2006,2,7640002,7640002,435.999,496.234,506.618
76400210,76405810,10,11,2006,1,7640001,7640002,421.422,434.497,414.464
76400210,76405900,10,11,2006,2,7640001,7640002,349.024,422.667,406.631
76400210,76405999,10,2,2007,1,7640002,7640002,379.792,432.992,491.558
76400210,76406009,10,12,2006,2,7640001,7640002,368.538,417.569,422.597
76400210,76406206,10,8,2006,2,7640002,7640002,540.729,386.539,474.104
76400210,76406356,10,7,2006,1,7640001,7640002,377.565,485.067,458.367
76400210,76406758,10,4,2007,1,7640002,7640002,390.474,401.172,433.404
76400210,76406999,10,7,2006,1,7640001,7640001,364.124,381.991,416.995
76400210,76407104,10,1,2007,1,7640001,7640002,374.22,374.483,422.641
76400210,76407272,10,9,2006,2,7640002,7640002,285.409,307.976,332.48
76400210,76407419,10,8,2006,1,7640001,7640002,359.062,356.069,414.354
76400210,76407546,10,9,2006,2,7640001,7640002,351.438,333.37,298.38
76400210,76407627,10,12,2006,1,7640001,7640001,397.518,450.728,407.012
76400210,76407772,10,12,2006,2,7640002,7640002,492.061,478.539,548.739
76400210,76407940,10,2,2007,1,7640002,7640002,331.171,327.177,437.106
76400210,76408167,10,5,2007,1,7640002,7640002,445.973,463.108,460.512
76400210,76408432,10,6,2006,1,7640002,7640002,432.63,474.27,449.524
76400210,76408571,10,10,2006,1,7640002,7640002,441.163,424.959,385.365
76400210,76409026,10,6,2006,1,7640001,7640002,413.095,382.442,403.43
76400211,76401539,9,1,2007,1,7640001,7640002,323.129,297.616,279.84
76400211,76403173,9,4,2007,2,7640001,7640002,326.812,376.892,358.174
76400211,76403603,9,4,2007,1,7640001,7640002,338.306,326.322,386.246
76400211,76403838,9,4,2007,1,7640001,7640002,294.967,266.952,295.643
76400211,76403907,9,5,2007,1,7640001,7640002,369.444,346.014,375.785
76400211,76407946,9,5,2007,2,7640001,7640002,360.102,246.828,218.237
76400212,76400024,10,9,2006,1,7640002,7640002,324.991,246.132,335.566
76400212,76400228,10,6,2006,1,7640001,7640002,333.87,350.84,367.893
76400212,76400836,10,9,2006,1,7640001,7640002,256.212,291.61,242.763
76400212,76401166,10,3,2007,1,7640002,7640002,306.012,247.169,266.362
76400212,76401367,10,1,2007,1,7640001,7640002,303.928,373.866,379.662
76400212,76401522,10,10,2006,1,7640001,7640002,366.063,333.543,331.907
76400212,76401645,10,11,2006,1,7640001,7640002,370.499,401.44,369.829
76400212,76401884,10,10,2006,1,7640001,7640002,334.608,307.114,313.198
76400212,76402074,10,3,2007,1,7640002,7640002,314.322,360.655,354.189
76400212,76402314,10,3,2007,2,7640001,7640002,284.63,255.538,289.365
76400212,76402431,10,12,2006,1,7640001,7640001,364.288,405.984,384.29
76400212,76402487,10,11,2006,1,7640001,7640002,376.197,287.28,336.146
76400212,76402834,10,5,2007,1,7640002,7640002,379.215,372.763,424.308
76400212,76403448,10,6,2006,1,7640002,7640002,320.78,261.356,308.342
76400212,76403527,10,7,2006,1,7640001,7640002,408.512,337,443.773
76400212,76403869,10,12,2006,1,7640001,7640002,369.243,410.887,387.889
76400212,76404167,10,8,2006,1,7640002,7640002,321.602,252.243,320.043
76400212,76404285,10,7,2006,1,7640002,7640002,351.041,314.829,404.724
76400212,76404793,10,11,2006,2,7640002,7640002,350.683,340.844,381.093
76400212,76404815,10,7,2006,1,7640001,7640002,422.232,391.862,439.993
76400212,76405210,10,4,2007,1,7640001,7640002,359.509,345.77,375.825
76400212,76405239,10,9,2006,1,7640001,7640002,354.924,344.879,322.269
76400212,76405317,10,8,2006,1,7640002,7640002,446.023,336.216,374.397
76400212,76405459,10,6,2006,1,7640001,7640002,334.468,286.569,317.408
76400212,76405633,10,10,2006,1,7640002,7640002,291.859,248.242,306.343
76400212,76405658,10,6,2006,2,7640001,7640002,348.487,237.968,319.232
76400212,76405875,10,1,2007,1,7640002,7640002,438.955,456.547,445.121
76400212,76406001,10,12,2006,2,7640001,7640002,326.065,310.178,339.627
76400212,76406241,10,11,2006,2,7640001,7640002,315.266,329.983,340.971
76400212,76406258,10,11,2006,2,7640001,7640002,353.051,318.394,315.878
76400212,76406509,10,12,2006,1,7640002,7640002,341.386,321.958,404.709
76400212,76406533,10,11,2006,1,7640002,7640002,435.318,351.359,423.88
76400212,76407365,10,8,2006,1,7640002,7640002,407.586,395.658,444.448
76400212,76407455,10,12,2006,1,7640002,7640002,405.757,409.295,475.154
76400212,76407532,10,7,2006,2,7640001,7640002,406.099,287.843,388.286
76400212,76407642,10,10,2006,1,7640001,7640002,373.213,435.342,418.246
76400212,76407980,10,1,2007,1,7640002,7640002,358.574,278.658,355.113
76400212,76408009,10,4,2007,1,7640001,7640002,271.569,235.567,354.451
76400212,76408029,10,6,2006,1,7640001,7640002,402.429,356.674,345.781
76400212,76408776,10,2,2007,2,7640001,7640002,272.169,221.915,258.812
76400212,76409073,10,4,2007,1,7640001,7640002,352.205,361.422,357.416
76400213,76400092,8,5,2007,2,7640001,7640002,319.51,329.485,365.736
76400213,76400226,10,6,2006,2,7640001,7640002,381.916,356.326,362.442
76400213,76400268,8,1,2007,2,7640001,7640002,321.965,324.811,352.054
76400213,76400750,10,6,2006,2,7640001,7640002,328.983,297.286,309.247
76400213,76400937,10,12,2006,2,7640001,7640002,402.608,371.912,444.211
76400213,76401091,8,1,2007,2,7640001,7640002,298.735,197.315,326.731
76400213,76401102,7,1,2007,2,7640001,7640002,322.041,378.808,467.808
76400213,76401641,9,3,2007,2,7640002,7640002,374.691,309.388,473.394
76400213,76402199,9,1,2007,2,7640002,7640002,266.725,320.541,332.702
76400213,76402253,8,2,2007,2,7640001,7640002,217.481,252.857,311.064
76400213,76402495,10,3,2007,2,7640001,7640002,455.821,447.559,442.076
76400213,76402520,9,11,2006,2,7640002,7640002,337.699,385.618,374.547
76400213,76402709,9,8,2006,2,7640001,7640002,328.501,337.129,398.397
76400213,76402790,9,9,2006,2,7640002,7640002,352.4,317.334,338.94
76400213,76402997,9,3,2007,2,7640002,7640002,426.505,328.644,380.976
76400213,76403388,8,1,2007,2,7640001,7640002,322.8,330.773,432.284
76400213,76403428,9,3,2007,2,7640001,7640002,316.26,265.651,347
76400213,76403582,8,11,2006,2,7640001,7640002,345.75,315.495,393.382
76400213,76403771,9,2,2007,2,7640001,7640001,345.351,281.389,401.3
76400213,76404751,11,6,2006,2,7640001,7640002,438.143,353.683,382.809
76400213,76404798,9,11,2006,2,7640001,7640002,318.108,294.794,287.538
76400213,76404923,8,11,2006,2,7640001,7640002,329.851,338.416,458
76400213,76405064,8,9,2006,2,7640001,7640001,270.025,314.512,331.545
76400213,76405125,9,8,2006,2,7640002,7640002,333.725,313.082,344.063
76400213,76405299,9,11,2006,2,7640001,7640001,337.437,238.085,347.051
76400213,76405363,10,10,2006,2,7640001,7640002,327.917,260.604,263.135
76400213,76405731,7,5,2007,2,7640001,7640002,319.301,269.187,338.636
76400213,76405936,11,7,2006,2,7640001,7640002,313.502,325.366,370.428
76400213,76405938,8,11,2006,2,7640001,7640002,261.801,253.869,320.589
76400213,76406045,9,3,2007,2,7640002,7640002,354.439,270.935,271.94
76400213,76406139,8,7,2006,2,7640001,7640002,283.189,279.307,394.28
76400213,76407724,9,2,2007,2,7640001,7640002,415.953,337.729,399.399
76400213,76408279,10,9,2006,2,7640001,7640002,354.097,326.704,434.059
76400213,76408339,10,2,2007,2,7640002,7640002,328.371,319.105,387.496
76400213,76408567,10,12,2006,2,7640001,7640002,321.721,231.238,298.811
76400214,76400215,10,7,2006,1,7640001,7640002,392.241,551.681,437.032
76400214,76400605,9,8,2006,1,7640001,7640002,439.892,397.277,422.536
76400214,76400608,10,3,2007,2,7640001,7640002,349.676,283.83,283.161
76400214,76400708,10,7,2006,1,7640002,7640002,336.404,263.525,379.08
76400214,76400939,10,4,2007,1,7640002,7640002,276.806,263.555,251.151
76400214,76401670,9,3,2007,1,7640001,7640002,390.155,449.519,319.453
76400214,76401786,10,1,2007,2,7640001,7640002,367.126,297.788,326.748
76400214,76401856,9,4,2007,1,7640002,7640002,451.553,480.526,395.262
76400214,76402033,10,5,2007,1,7640001,7640002,487.013,406.252,488.644
76400214,76402094,9,11,2006,2,7640002,7640002,334.252,301.812,371.806
76400214,76402259,9,4,2007,1,7640002,7640002,313.482,323.005,343.192
76400214,76402362,9,1,2007,2,7640001,7640002,319.915,324.992,317.051
76400214,76402713,10,5,2007,1,7640001,7640002,502.373,485.526,482.069
76400214,76402820,10,12,2006,2,7640001,7640002,308.529,382.005,374.841
76400214,76402903,9,1,2007,1,7640002,7640002,406.603,369.56,394.215
76400214,76402995,9,1,2007,1,7640001,7640002,278.438,344.012,246.686
76400214,76403086,10,3,2007,1,7640001,7640002,292.911,297.354,307.383
76400214,76403372,10,7,2006,1,7640001,7640002,337.563,335.863,382.201
76400214,76403430,10,2,2007,1,7640001,7640001,403.881,439.646,341.037
76400214,76403545,10,11,2006,2,7640001,7640002,365.114,291.944,359.985
76400214,76404621,10,4,2007,2,7640002,7640002,472.941,395.794,434.313
76400214,76404767,10,3,2007,1,7640002,7640002,477.622,454.255,526.521
76400214,76404824,10,5,2007,1,7640002,7640002,499.694,530.001,514.357
76400214,76404945,10,2,2007,1,7640002,7640002,329.62,300.827,374.145
76400214,76405305,10,10,2006,2,9999999,9999999,393.6,287.534,370.353
76400214,76405403,9,1,2007,1,7640001,7640002,271.088,231.107,225.878
76400214,76405609,10,7,2006,1,9999999,9999999,435.211,360.607,434.661
76400214,76405896,10,10,2006,2,7640001,7640002,456.87,412.213,487.711
76400214,76406091,10,12,2006,2,7640001,7640002,547.266,550.204,525.157
76400214,76406147,10,8,2006,1,7640002,7640002,331.996,336.72,345.997
76400214,76406312,10,8,2006,1,7640001,7640002,464.221,416.59,529.163
76400214,76407029,10,12,2006,2,7640002,7640002,342.886,323.049,407.923
76400214,76407875,9,12,2006,2,7640001,7640002,376.403,314.268,399.77
76400214,76408668,10,2,2007,1,7640002,7640002,436.732,419.003,431.335
76400214,76408936,9,11,2006,2,7640002,7640002,394.782,287.451,369.858
76400214,76409007,9,4,2007,1,7640001,7640001,367.109,363.358,341.643
76400215,76400175,10,12,2006,1,7640001,7640002,364.582,389.471,441.568
76400215,76400387,10,8,2006,1,7640001,7640002,367.07,486.239,459.253
76400215,76400723,10,7,2006,2,7640001,7640002,455.269,380.994,548.488
76400215,76400856,10,9,2006,2,7640002,7640001,342.945,353.324,392.61
76400215,76401113,10,11,2006,1,7640002,7640002,508.893,489.401,514.298
76400215,76401122,10,8,2006,2,7640001,7640001,377.777,355.836,348.511
76400215,76401712,10,9,2006,2,7640002,7640002,339.406,319.328,413.872
76400215,76401745,10,10,2006,1,7640001,7640002,311.084,283.988,358.83
76400215,76401940,10,4,2007,1,7640001,7640002,419.542,508.143,453.49
76400215,76402001,10,5,2007,2,7640001,7640002,465.736,383.149,415.713
76400215,76402069,10,9,2006,2,7640001,7640001,272.696,311.64,367.488
76400215,76402377,10,6,2006,2,7640001,7640002,402.589,362.092,462.618
76400215,76402529,10,6,2006,1,7640002,7640002,372.656,381.233,371.364
76400215,76402594,10,4,2007,1,7640001,7640001,437.946,467.207,541.476
76400215,76402623,10,10,2006,1,7640002,7640002,368.214,392.559,407.994
76400215,76402782,10,9,2006,1,7640001,7640002,359.937,378.389,373.936
76400215,76403292,10,1,2007,1,7640001,7640002,369.799,372.952,426.679
76400215,76403303,10,4,2007,2,7640002,7640002,369.843,295.838,420.28
76400215,76403631,10,1,2007,1,7640002,7640002,331.867,311.426,359.634
76400215,76403868,10,11,2006,1,7640002,7640002,362.471,291.574,406.185
76400215,76403932,10,11,2006,1,7640002,7640002,374.025,349.663,379.349
76400215,76403948,10,9,2006,1,7640002,7640002,359.304,426.184,482.053
76400215,76404018,10,8,2006,1,7640001,7640002,442.015,382.259,535.092
76400215,76404531,10,2,2007,1,7640001,7640002,394.242,400.421,459.4
76400215,76404536,10,12,2006,1,7640002,7640002,515.774,470.904,604.987
